X	6278480	6283142	1	1	0	0	1	21
X	6278708	6282458	1	1	0	0	1	21
X	6278708	6282686	1	1	0	0	1	21
X	6278708	6282914	1	1	0	0	1	21
X	6278708	6283142	1	1	0	0	1	21
X	6369990	6370058	1	1	1	5	0	33
X	6532422	6532489	2	2	1	2	0	23
X	6666270	6666849	1	1	1	1	0	30
X	6684071	6684218	1	3	1	1	0	31
X	6773262	6773914	2	2	1	1	0	19
X	7901008	7901242	2	2	1	1	0	36
X	8068784	8068869	1	1	1	2	0	27
X	8251389	8251596	2	2	1	1	0	8
X	10005821	10054215	2	2	0	0	4	14
X	10051626	10105457	1	1	0	0	3	13
X	10052281	10052348	2	2	1	1	0	8
X	10221583	10221865	1	1	1	1	0	34
X	10782681	10786805	2	2	1	2	0	8
X	11795009	11795104	1	1	1	1	0	35
X	13594051	13594284	2	2	1	18	5	26
X	13594051	13594829	2	2	1	0	5	5
X	13595085	13595149	2	2	1	12	0	18
X	13595243	13595319	2	2	1	55	1	37
X	13595539	13596375	2	2	1	7	0	22
X	13595539	13596378	2	2	1	6	0	25
X	13596749	13597380	2	2	1	10	0	24
X	13597405	13598173	2	2	1	8	0	3
X	13598177	13599415	2	2	1	7	0	3
X	13599461	13600069	2	2	1	1	0	30
X	13759807	13759868	1	1	1	1	0	26
X	15072649	15073936	2	2	1	1	0	22
X	16278548	16280885	1	1	1	1	0	4
X	16281274	16283669	1	1	1	1	0	24
X	16318608	16320078	2	2	1	16	0	31
X	16334414	16336266	1	1	1	1	0	15
X	16377372	16377422	1	1	1	1	0	30
X	17147201	17148203	2	2	1	1	0	12
X	17684394	17684512	2	2	1	1	0	6
X	17910010	17910077	1	1	1	1	0	4
X	18106823	18106887	2	2	1	46	0	38
X	18106932	18110503	2	2	1	3	0	36
X	18106932	18112561	2	2	1	7	0	36
X	18109571	18113257	2	2	1	2	0	36
X	18112039	18113257	2	2	1	1	0	4
X	18113576	18114610	2	2	1	1	0	20
X	18114647	18116706	2	2	1	1	0	20
X	18392763	18392836	2	2	1	3	0	22
X	18519936	18519988	1	1	1	1	0	16
X	20252438	20252507	1	1	1	1	0	8
X	22453429	22453490	2	2	1	2	0	17
X	23206220	23214523	2	2	0	0	1	36
rDNA	14270	46838	1	1	0	0	1	14
rDNA	17334	46842	2	2	0	0	1	36
rDNA	18659	48498	1	1	0	0	1	28
rDNA	36405	37480	2	2	0	0	1	34
rDNA	37556	73738	2	2	0	0	1	15
rDNA	38014	74198	2	2	0	0	1	28
rDNA	38083	74267	1	1	0	0	2	30
rDNA	44859	57340	1	1	0	0	1	32
rDNA	47169	71026	2	2	0	0	1	36
rDNA	48498	72679	1	1	0	0	1	28
rDNA	57340	69043	1	1	0	0	1	32
