2L	5029637	5030136	1	1	1	1	0	10
2L	5036209	5036476	1	1	1	2	0	23
2L	5051571	5051636	2	2	1	1	0	20
2L	5058677	5058785	2	2	1	1	0	14
2L	5071158	5071226	1	1	1	1	0	4
2L	5071356	5071608	1	1	1	1	0	16
2L	5122938	5123015	1	3	1	1	0	15
2L	5541337	5541432	2	2	1	1	0	17
2L	5547913	5547972	1	1	1	1	0	26
2L	5548101	5548167	1	1	1	1	0	17
2L	5736276	5736338	2	2	1	3	0	30
2L	5944154	5944267	1	1	1	1	0	35
2L	5976783	5979411	2	2	1	1	0	5
2L	5984943	5985025	1	1	1	1	0	8
2L	5985221	5985338	1	1	1	1	0	25
2L	6070393	6070448	2	4	1	1	0	18
2L	6330887	6331043	1	1	1	1	0	14
2L	6339126	6342157	1	1	1	1	1	15
2L	6341887	6342157	1	1	1	1	0	29
2L	6342350	6342726	1	1	1	6	0	34
2L	6343070	6344158	1	1	1	1	0	29
2L	6426912	6445118	0	0	1	1	0	30
2L	6495105	6496056	1	1	1	1	0	12
2L	6674229	6674300	1	1	1	1	0	16
2L	6680284	6680345	2	2	1	1	0	20
2L	6681219	6681278	2	4	1	1	0	25
2L	6712676	6712739	2	2	1	1	0	15
2L	6713466	6713574	2	2	1	5	0	35
2L	6790743	6790798	2	2	1	1	0	23
2L	6803255	6803309	1	1	1	4	0	30
2L	6803889	6803945	1	1	1	3	0	33
2L	6922827	6923783	1	1	1	2	1	12
2L	6936698	6937223	2	2	1	1	0	4
2L	7016375	7016436	2	2	1	2	0	37
2L	7017487	7017544	2	2	1	2	0	19
2L	7036036	7036184	1	1	1	1	0	32
2L	7036723	7036811	1	1	1	1	0	28
2L	7070947	7074253	2	2	1	1	0	14
2L	7404164	7404229	1	1	1	1	0	12
2L	7431541	7432936	2	2	1	1	0	13
2L	7437789	7443583	1	1	1	2	0	17
2L	7649084	7649303	2	2	1	1	0	28
2L	7708641	7708709	1	1	1	1	0	14
2L	7720446	7720539	2	2	1	2	0	21
2L	7794527	7794591	2	2	1	1	0	7
2L	7826982	7827060	2	2	1	2	0	20
2L	7999168	7999248	1	1	1	1	0	26
2L	8000237	8000303	2	2	1	1	0	36
2L	8042126	8042439	2	2	1	2	0	17
2L	8120158	8120244	2	2	1	1	0	13
2L	8131913	8131972	1	1	1	2	0	16
2L	8135618	8135673	2	2	1	1	0	13
2L	8196390	8196583	2	2	1	2	0	28
2L	8210474	8210549	2	2	1	0	1	36
2L	8320532	8320601	1	1	1	1	0	11
2L	8329765	8332307	1	1	1	2	0	24
2L	8364316	8364540	2	2	1	3	0	28
2L	8370642	8372457	1	1	1	1	0	6
2L	8370646	8372457	1	1	0	2	0	21
2L	8372626	8372686	1	1	1	2	0	19
2L	8405780	8405915	1	1	1	1	0	18
2L	8429463	8430280	1	1	1	1	0	25
2L	8449098	8449158	2	2	1	1	0	8
2L	8510179	8510526	2	2	1	1	0	14
2L	8688549	8688620	2	2	1	1	0	10
2L	8940656	8940997	2	2	1	1	0	18
2L	8986784	8986935	2	2	1	1	0	7
2L	9242930	9242992	1	1	1	1	0	38
2L	9338522	9338587	1	1	1	2	0	37
2L	9533752	9534886	1	1	1	1	0	23
2L	9615449	9615531	1	1	1	5	0	26
2L	9643178	9643248	1	1	1	1	0	10
2L	9710721	9710781	2	2	1	1	0	13
2L	9711016	9711119	2	2	1	2	0	31
2L	9789307	9789366	2	2	1	1	0	21
2L	9888547	9888666	1	1	1	1	0	10
2L	9903942	9904003	2	2	1	2	0	26
2L	9906444	9907050	2	2	1	2	0	20
2L	9915792	9916051	1	1	1	1	0	13
2L	9916981	9917039	1	1	1	1	0	21
2L	9968248	9968316	1	1	1	1	0	13
2L	10201529	10201598	1	1	1	1	0	7
2L	10222144	10222201	1	1	1	1	0	6
2L	10245591	10245654	2	2	1	1	0	15
2L	10264886	10264946	1	1	1	1	0	10
2L	10282280	10282344	2	2	1	1	0	14
2L	10287935	10287990	2	2	1	1	0	37
2L	10319424	10319487	2	2	1	1	0	24
2L	10337073	10337140	1	1	1	1	0	13
2L	10375092	10375147	2	2	1	1	0	22
2L	10408387	10409710	1	1	1	1	0	5
2L	10410052	10410240	1	1	1	1	0	6
2L	10411037	10411090	2	2	1	1	0	3
2L	10412568	10412623	2	2	1	1	0	22
2L	10459518	10459879	1	1	1	1	0	14
2L	10472486	10474147	2	4	1	1	0	25
2L	10769615	10769674	2	2	1	1	0	13
2L	10848469	10848543	2	2	1	1	0	17
2L	10848864	10850753	2	2	1	1	0	6
2L	10860911	10860976	1	1	1	2	0	26
2L	10970881	10970956	1	1	1	1	0	17
2L	10991886	10991969	1	1	1	1	0	15
2L	11236799	11236929	1	1	1	1	0	20
2L	11280516	11280616	1	1	1	2	0	33
2L	11524500	11524567	2	2	1	1	0	30
2L	11525668	11528120	2	2	1	2	0	12
2L	11798042	11798664	2	2	1	1	0	31
2L	11982851	11982909	1	1	0	1	0	16
2L	11984663	11984724	2	2	1	1	0	17
2L	11988330	11988383	1	1	1	1	0	15
2L	12056433	12056498	1	1	1	1	0	13
2L	12063871	12063928	2	2	1	1	0	33
2L	12099367	12099426	1	1	1	1	0	16
2L	12721563	12721652	2	2	1	2	0	37
2L	13173942	13174438	2	2	1	2	0	16
2L	13192640	13192712	1	1	1	1	0	34
2L	13208361	13208420	1	1	1	2	0	21
2L	13208488	13208664	1	1	1	1	0	14
2L	13208778	13209471	1	1	1	1	0	26
2L	13209600	13209659	1	1	1	1	0	36
2L	13273049	13273618	1	1	1	2	0	15
2L	13274377	13274642	1	1	1	2	0	28
2L	13274851	13275587	1	1	1	2	0	15
2L	13394800	13394864	2	2	1	4	0	34
2L	13609988	13610055	1	1	1	1	0	13
2L	13782946	13782996	2	2	1	1	0	18
2L	13788037	13788096	1	1	1	1	0	7
2L	14324839	14324896	1	1	1	1	0	16
2L	14357455	14357519	1	1	1	1	0	14
2L	14615644	14616302	1	1	1	1	0	11
2L	14616438	14616502	1	1	1	1	0	20
2L	14616908	14616977	1	1	1	2	0	29
2L	15261638	15261717	2	2	1	1	0	17
2L	15269205	15270904	2	2	1	1	0	16
2L	15274850	15274921	2	2	1	1	0	11
2L	16247187	16247252	2	2	1	1	0	8
2L	16249707	16250080	2	2	1	2	0	18
2L	16250159	16257075	2	2	1	1	0	29
2L	16314859	16322959	2	2	1	1	0	8
2L	16451308	16451375	1	1	1	1	0	6
2L	16724994	16727009	2	2	1	1	0	17
2L	16769291	16770456	1	1	1	0	1	4
2L	16769603	16770456	1	1	1	1	1	15
2L	16771142	16771342	1	1	1	1	0	11
2L	16771142	16773276	1	1	1	3	0	30
2L	16771447	16774449	1	1	1	1	0	20
2L	16775382	16776849	1	1	1	1	0	27
2L	16775854	16776849	1	1	1	3	0	35
2L	16777440	16779092	1	1	1	7	0	33
2L	16777749	16780549	1	3	1	1	0	36
2L	16778123	16780549	1	3	1	1	0	24
2L	16778508	16780549	1	3	1	6	0	23
2L	16779211	16780549	1	3	1	10	7	35
2L	16779846	16780549	1	1	1	2	7	36
2L	16782554	16782774	1	1	1	5	0	32
2L	16784330	16784665	1	1	1	10	0	38
2L	16786815	16787516	1	1	1	2	0	17
2L	16786815	16788020	1	1	1	3	0	33
2L	16790459	16790538	2	2	0	1	0	28
2L	16792753	16792809	1	1	1	2	0	36
2L	17372643	17372707	2	2	1	1	0	27
2L	17384840	17385225	1	1	0	1	0	16
2L	17402486	17404060	1	1	1	1	0	29
2L	17410178	17410251	2	2	1	1	0	14
2L	18443071	18443152	2	2	1	2	0	24
2L	18535529	18535585	2	2	1	1	0	25
2L	18917517	18919924	2	2	1	1	0	10
2L	19009138	19009204	2	2	1	1	1	13
2L	19047826	19047913	1	1	1	1	0	4
2L	19384037	19384084	2	2	0	3	0	38
2L	19385364	19385669	2	2	1	4	0	29
2L	19385706	19385779	2	2	1	8	0	15
2L	19385793	19386086	2	2	1	6	0	13
2L	19387770	19387861	2	2	1	1	0	20
2L	19387937	19388039	2	2	1	1	0	14
2L	19401373	19403998	2	2	1	1	0	11
2L	19404683	19409403	2	2	1	1	0	14
2L	19441277	19442171	2	2	0	1	0	24
2L	19443852	19443911	2	2	1	1	0	30
2L	19553294	19553361	1	1	1	1	0	20
2L	19959080	19959266	1	3	0	1	0	18
2L	19964282	19964338	1	1	1	2	0	27
2L	19964366	19964425	1	1	1	2	0	27
2L	19965011	19965062	1	1	1	2	0	6
2L	20334731	20336286	1	1	1	1	0	14
2L	20648249	20648419	1	1	1	1	0	3
2L	20664210	20674994	2	2	1	1	0	23
2L	20826088	20826632	1	1	1	1	0	20
2L	21120181	21120275	1	1	1	1	0	12
2L	21122390	21122912	1	1	1	1	0	15
2L	21125440	21127849	1	1	1	1	0	15
2L	21382331	21384454	1	1	1	1	0	11
2L	21679403	21679483	2	2	1	1	0	15
2L	21681285	21681343	2	2	1	2	0	35
2L	21743072	21743838	2	2	1	1	0	17
2L	21759079	21759230	1	1	1	1	0	25
2L	22247722	22247795	2	2	1	1	0	11
2R	1590884	1590939	1	1	1	1	0	22
2R	3919359	3933010	2	2	1	1	0	17
2R	4673224	4673276	1	1	1	1	0	22
2R	5503649	5506237	2	2	1	1	0	11
2R	5506259	5506312	2	2	1	2	0	21
2R	5688039	5691651	2	2	1	1	0	15
2R	5986667	6009062	1	1	1	2	0	6
2R	6018209	6018263	1	1	1	1	0	10
2R	6081416	6081735	2	2	1	1	0	19
2R	6267821	6267884	1	1	0	1	0	17
2R	6729074	6731439	2	2	1	1	0	5
2R	6733258	6733627	2	2	1	1	0	29
2R	6738356	6740038	2	2	1	1	0	35
2R	6754845	6754898	1	1	1	1	0	28
2R	6755118	6755184	1	1	1	1	0	16
2R	6813117	6813172	1	1	1	1	0	14
2R	6877123	6877220	2	2	1	1	0	21
2R	6928837	6929072	2	2	1	1	0	6
2R	7017376	7017434	1	1	1	1	0	16
2R	7017627	7017689	1	1	1	1	0	7
2R	7455232	7455301	2	2	1	1	0	22
2R	7508821	7508874	2	2	1	1	0	18
2R	7576816	7576876	1	1	1	1	0	15
2R	7597061	7597264	2	2	1	1	0	26
2R	7679931	7680291	2	2	1	1	0	28
2R	7786269	7786499	1	1	1	1	0	17
2R	7787533	7787590	1	3	1	2	0	27
2R	7977325	7977388	2	2	1	1	0	32
2R	7981123	7981183	2	2	1	1	0	17
2R	8011093	8011171	2	4	1	1	0	29
2R	8612060	8613033	2	2	1	2	0	18
2R	8672279	8674646	1	1	0	1	0	29
2R	8676608	8678429	1	1	1	1	0	24
2R	8678029	8678429	1	1	1	1	0	30
2R	8678869	8678927	1	1	1	1	0	20
2R	8681049	8681109	1	1	1	1	0	22
2R	8719785	8719842	2	2	1	1	0	16
2R	8826275	8828927	1	1	1	1	0	22
2R	8894142	8894203	1	1	1	1	0	35
2R	8898323	8898388	1	1	1	1	0	17
2R	8911955	8912016	2	2	1	1	0	17
2R	8947050	8947128	2	2	1	1	0	27
2R	9132768	9133598	1	1	1	1	0	15
2R	9143001	9143058	2	2	1	1	0	34
2R	9149179	9149686	1	3	1	1	0	35
2R	9187118	9188102	2	2	0	0	1	24
2R	9187135	9188119	2	2	1	0	1	34
2R	9252311	9252361	1	1	1	1	0	15
2R	9424267	9424328	1	1	1	2	0	10
2R	9435525	9435585	2	2	1	1	0	9
2R	9587229	9587446	1	1	1	1	0	16
2R	9594160	9603868	1	1	1	1	0	4
2R	9889992	9890051	1	3	0	1	0	25
2R	9960303	9960525	1	1	1	2	0	28
2R	9962661	9963188	2	6	0	1	0	17
2R	9969236	9969460	1	1	1	1	0	22
2R	9992918	9992983	1	1	1	11	0	29
2R	10037772	10038179	2	2	1	2	0	21
2R	10099394	10099458	2	2	1	1	0	17
2R	10105826	10105940	1	1	1	1	0	33
2R	10128693	10128822	1	1	1	1	0	20
2R	10251985	10252281	2	2	1	1	0	5
2R	10294766	10294845	1	1	1	1	0	11
2R	10294967	10295290	1	1	1	1	0	18
2R	10419605	10425331	1	1	0	0	2	35
2R	10470750	10471229	2	2	0	1	0	14
2R	10472216	10472474	2	2	1	1	0	5
2R	10515659	10515834	2	2	1	1	0	8
2R	10612455	10612736	1	1	1	1	0	15
2R	10820220	10820281	1	1	1	7	0	12
2R	10991125	11099531	2	2	1	1	0	33
2R	11293027	11293052	1	1	0	1	0	32
2R	11387316	11387371	2	2	1	1	0	15
2R	11690587	11690677	2	2	1	1	0	4
2R	11826951	11827009	1	1	0	1	0	18
2R	11888511	11888574	2	2	1	1	0	11
2R	11892185	11893554	1	1	1	2	0	15
2R	12167928	12167993	2	2	1	16	0	23
2R	12200040	12200115	2	2	1	4	0	35
2R	12200242	12200774	2	2	1	1	0	4
2R	12264918	12269192	1	1	1	1	0	30
2R	12269436	12273765	1	1	1	1	0	17
2R	12308877	12308940	1	1	1	1	0	3
2R	12341430	12341487	2	2	1	1	0	36
2R	12379037	12379088	1	1	1	3	0	34
2R	12517775	12517836	2	2	1	1	0	9
2R	12610722	12611008	1	1	1	3	0	33
2R	12617201	12617794	1	1	1	1	0	18
2R	12878711	12879196	2	2	1	1	0	26
2R	12879223	12879688	2	2	1	1	0	12
2R	12974595	12977316	2	2	1	1	0	14
2R	13212933	13213022	2	2	1	1	0	18
2R	13218200	13219087	2	2	1	1	0	20
2R	13246773	13246916	1	1	1	1	0	33
2R	13417829	13418986	2	2	1	1	0	14
2R	13583583	13590599	2	2	1	1	0	17
2R	13826586	13829639	1	1	1	1	0	10
2R	13853116	13853180	2	2	1	1	0	16
2R	13866633	13866701	2	2	1	1	0	15
2R	13869978	13870042	2	2	1	1	0	5
2R	13871339	13871665	2	2	1	1	0	19
2R	13872154	13872208	2	2	1	2	0	36
2R	13874460	13874858	2	2	1	2	0	7
2R	13894970	13895109	2	2	1	1	0	9
2R	13900450	13901436	2	2	1	1	0	14
2R	13960877	13962219	1	1	1	14	0	35
2R	14068912	14069216	2	2	1	1	0	18
2R	14164137	14164190	2	2	1	1	0	7
2R	14172523	14172583	1	1	1	1	0	24
2R	14176543	14176611	1	1	1	1	0	30
2R	14191427	14192122	2	2	0	0	3	36
2R	14239191	14239450	2	2	1	1	0	18
2R	14291273	14291433	1	3	1	1	0	29
2R	14291673	14291751	1	1	1	1	0	37
2R	14291916	14292045	1	1	1	1	0	20
2R	14910717	14911103	2	2	1	1	0	14
2R	14961842	14962694	2	2	1	1	0	16
2R	15140096	15141836	1	1	1	1	0	6
2R	15221981	15222496	1	1	1	1	0	17
2R	15232560	15233689	2	2	1	1	0	28
2R	15255871	15255932	1	1	1	0	1	8
2R	15270822	15271010	2	2	1	1	0	19
2R	15567714	15567828	2	2	1	1	0	12
2R	15567841	15568151	2	2	1	1	0	9
2R	15771148	15773815	2	2	1	1	0	33
2R	15773254	15773815	2	2	1	3	0	33
2R	15773967	15777177	2	2	1	1	0	10
2R	15777287	15778351	2	2	1	1	0	14
2R	15845613	15845683	2	2	1	1	0	13
2R	15858894	15859079	2	2	1	1	0	24
2R	15859940	15860006	2	2	1	1	0	10
2R	15860754	15862682	2	2	1	1	0	24
2R	16026547	16026610	2	2	1	1	0	17
2R	16026813	16026866	2	2	1	1	0	16
2R	16102950	16103610	1	1	1	1	0	7
2R	16105183	16105716	1	1	1	3	0	8
2R	16111927	16111982	1	1	1	1	0	20
2R	16115763	16115820	1	1	0	1	0	14
2R	16136126	16136186	1	1	1	1	0	22
2R	16136361	16136424	1	1	1	1	0	16
2R	16143972	16144026	1	1	1	1	0	3
2R	16262943	16263007	2	2	1	1	0	23
2R	16326431	16326492	2	2	1	1	0	15
2R	16530479	16530728	1	1	1	1	0	17
2R	16531066	16531231	1	1	1	1	0	18
2R	16568209	16568309	1	1	1	1	0	23
2R	16570849	16570916	2	2	1	1	0	26
2R	16575300	16576272	2	2	1	11	0	32
2R	16588817	16588896	2	2	1	2	0	23
2R	16716212	16730898	2	2	1	1	0	25
2R	16865037	16865091	2	2	1	1	0	22
2R	16868392	16868490	1	1	1	1	0	19
2R	16871376	16872559	2	2	0	0	2	33
2R	16871441	16871510	1	1	1	1	0	17
2R	16942616	16942673	1	1	1	1	0	6
2R	17013997	17014948	2	2	1	1	0	16
2R	17043900	17043959	1	1	1	1	0	31
2R	17092492	17092548	1	1	1	1	0	3
2R	17137414	17137490	1	1	1	2	0	37
2R	17448826	17449110	2	2	1	1	0	14
2R	17702126	17702314	1	1	1	1	0	5
2R	17702370	17702546	1	1	1	1	0	16
2R	17702599	17702778	1	1	1	1	0	25
2R	17762636	17762692	1	1	1	1	0	13
2R	17803392	17808098	1	1	1	1	0	13
2R	18168139	18168207	1	1	1	1	0	22
2R	18282179	18282244	2	2	1	1	0	22
2R	18289851	18355499	2	2	1	1	0	15
2R	18384081	18384149	1	1	1	0	1	22
2R	18384081	18386792	1	1	0	0	1	22
2R	18384233	18537088	1	1	0	1	2	12
2R	18386731	18386792	1	1	1	4	0	34
2R	18425035	18425339	1	1	1	1	0	15
2R	18522444	18522516	1	1	1	1	0	11
2R	18533397	18538794	1	1	0	1	0	12
2R	18622589	18622644	1	1	1	2	0	38
2R	18630939	18630995	2	2	1	1	0	38
2R	18631079	18631132	2	2	1	2	0	27
2R	18631631	18631749	2	2	1	1	0	16
2R	18642068	18642131	2	2	1	1	0	10
2R	18700612	18700669	1	1	1	1	0	16
2R	18701262	18701318	1	1	1	1	0	15
2R	18757523	18757622	2	2	1	2	0	24
2R	18757929	18758030	2	2	1	1	0	22
2R	18758881	18758943	2	2	1	3	0	26
2R	18759623	18760864	2	2	1	1	0	20
2R	18776839	18776893	2	2	1	2	0	21
2R	18808777	18808889	2	2	1	1	0	11
2R	18820839	18821040	1	5	1	1	0	15
2R	18836579	18836654	1	1	1	1	0	21
2R	18947587	18954977	1	1	1	1	0	24
2R	19172281	19172344	1	1	1	1	0	6
2R	19172525	19172711	1	1	1	2	0	30
2R	19172889	19173431	1	1	1	1	0	23
2R	19243180	19243254	1	1	1	1	0	17
2R	19282068	19282129	2	2	1	1	0	23
2R	19392579	19392638	2	2	1	1	0	26
2R	19473968	19477615	1	1	1	1	0	5
2R	19499791	19499900	1	1	1	1	0	19
2R	19666568	19666627	2	2	1	1	0	28
2R	20244681	20245198	2	2	1	1	0	3
2R	20260560	20260620	1	1	1	1	0	15
2R	20305029	20305085	2	2	1	1	0	31
2R	20324225	20324292	1	1	1	2	0	12
2R	20465792	20466808	1	1	1	1	0	15
2R	20503721	20503782	1	1	1	2	0	30
2R	20551723	20551781	2	2	1	1	0	17
2R	20672270	20672339	1	1	1	1	0	26
2R	20869123	20869181	2	2	1	14	0	15
2R	20944157	20944843	1	1	1	38	0	37
2R	21179597	21179937	1	1	1	1	0	23
2R	21293875	21294053	1	1	1	1	0	25
2R	21390576	21390637	1	1	1	4	0	28
2R	21486496	21486552	1	1	1	1	0	21
2R	21650793	21652436	1	1	1	2	0	33
2R	21669481	21669536	2	2	1	1	0	15
2R	22105575	22105645	1	1	1	1	0	16
2R	22111510	22111861	2	2	1	1	0	12
2R	22115249	22115324	1	1	1	1	0	14
2R	22295474	22295532	1	1	1	1	0	29
2R	22325728	22325782	1	1	1	1	0	15
2R	22426627	22426681	2	2	1	1	0	11
2R	22485894	22485956	1	1	1	1	0	8
2R	22606289	22606508	1	1	1	2	0	26
2R	22606641	22606933	1	1	1	1	0	26
2R	22698392	22698451	2	2	1	1	0	23
2R	22731013	22731665	2	2	1	0	1	30
2R	22854530	22854646	1	1	1	4	0	19
2R	22887249	22887309	1	1	1	1	0	25
2R	23386046	23386116	2	2	1	1	0	33
2R	23413134	23414496	2	2	1	1	0	14
2R	23678160	23678217	1	1	1	1	0	31
2R	23698361	23698422	1	1	1	1	0	26
2R	23714075	23714665	1	1	1	1	0	9
2R	23731530	23731652	1	1	1	1	0	17
2R	23731972	23732036	1	1	1	1	0	18
2R	23756552	23757414	2	2	1	1	0	6
2R	23844310	23844378	2	2	1	1	0	14
2R	23929432	23929499	2	2	1	4	0	14
2R	23940527	23941056	1	1	1	1	0	17
2R	23976603	23990638	2	4	0	1	0	13
2R	24006955	24007015	2	2	1	1	0	19
2R	24020510	24020565	2	2	1	2	0	24
2R	24044751	24044813	2	2	1	1	0	20
2R	24057903	24058483	1	1	1	1	0	14
2R	24059134	24059195	1	1	1	1	0	16
2R	24060575	24060675	1	1	1	3	0	35
2R	24060750	24060812	1	1	1	1	0	23
2R	24061993	24062197	2	2	1	1	0	14
2R	24071005	24072704	1	1	1	1	0	27
2R	24075070	24075198	1	1	1	1	0	28
2R	24075338	24075448	1	1	1	1	0	34
2R	24171097	24171169	1	1	1	1	0	21
2R	24263482	24263535	1	1	1	2	0	17
2R	24263745	24263802	1	1	1	1	0	12
2R	24514871	24515230	2	2	1	1	0	8
2R	24772796	24773211	2	2	1	1	0	16
2R	24889762	24889922	2	2	1	1	0	13
2R	24903789	24903880	2	2	1	5	0	25
2R	24940014	24940071	2	2	1	1	0	26
2R	24969225	24969468	2	2	1	1	0	18
2R	24989235	24989291	1	1	1	1	0	16
3L	161372	167475	1	1	1	1	0	8
3L	210739	210814	2	2	1	1	0	12
3L	252996	253313	2	2	1	1	0	15
3L	345312	345374	2	2	1	1	0	18
3L	351779	352299	1	1	1	1	0	15
3L	571972	572077	1	1	1	1	0	22
3L	984059	984136	1	1	1	2	0	20
3L	1189825	1189891	1	1	1	2	0	25
3L	1207525	1227905	2	2	0	2	7	34
3L	1210531	1213143	2	2	0	0	1	19
3L	1326317	1326372	1	1	1	1	0	11
3L	1499338	1501798	2	2	1	1	0	26
3L	1503929	1503986	2	2	1	1	0	16
3L	1523857	1523913	2	2	1	1	0	26
3L	1527614	1527673	2	2	1	1	0	15
3L	1533434	1533493	2	2	1	1	0	17
3L	1542737	1542812	1	1	1	1	0	28
3L	1552038	1554633	2	2	0	0	1	14
3L	1664022	1664531	2	2	1	1	0	17
3L	1667736	1667808	2	2	1	1	0	4
3L	1716944	1717002	2	2	1	1	0	17
3L	1718154	1718705	2	2	1	1	0	33
3L	1718154	1723579	2	2	1	1	0	22
3L	1753944	1754000	2	2	1	1	0	21
3L	1773370	1773422	2	2	1	1	0	16
3L	1865918	1867090	1	1	0	1	0	12
3L	1875916	1876109	2	2	1	1	0	16
3L	1894448	1894604	2	2	1	1	0	14
3L	2087185	2090999	2	2	1	1	0	15
3L	2122961	2123299	2	2	1	1	0	34
3L	2135751	2135862	2	2	1	1	0	38
3L	2477514	2477749	2	2	0	1	0	16
3L	2498037	2498098	1	1	1	1	0	14
3L	2557077	2557135	2	2	1	1	0	7
3L	2567815	2579454	2	2	1	1	0	28
3L	2587891	2588083	1	1	1	45	0	33
3L	2791946	2792005	2	2	1	1	0	13
3L	3043847	3043904	1	1	1	1	0	13
3L	3088120	3088191	1	1	1	1	0	24
3L	3168495	3168551	1	3	0	1	0	15
3L	3209797	3209859	1	1	1	1	0	31
3L	3221710	3221881	2	2	1	11	0	30
3L	3221982	3222926	2	2	1	1	0	8
3L	3309928	3310519	1	1	1	1	0	15
3L	3327554	3327859	1	1	1	1	0	28
3L	3366311	3366443	1	1	1	1	0	26
3L	3372851	3372969	2	2	1	2	0	13
3L	3376948	3376998	1	1	1	1	0	18
3L	3552865	3578288	1	1	1	1	0	32
3L	3593547	3594650	1	1	1	1	0	31
3L	3718991	3722155	2	2	1	1	0	33
3L	3904286	3904505	1	1	1	3	0	20
3L	3904622	3904683	1	1	1	2	0	38
3L	3908532	3909003	2	2	1	1	0	14
3L	3909040	3909220	2	2	1	1	0	23
3L	3942271	3942357	2	2	1	1	0	27
3L	4128974	4129650	2	2	1	1	0	16
3L	4129792	4131120	2	2	1	3	0	37
3L	4131237	4131749	2	2	1	1	0	25
3L	4419263	4419428	1	1	1	1	0	14
3L	4811491	4811551	2	2	1	1	0	34
3L	5161602	5162455	2	2	1	1	0	12
3L	5162632	5162966	2	2	1	1	0	6
3L	5345596	5345655	2	2	1	1	0	16
3L	5361026	5361492	1	1	1	1	0	6
3L	5754267	5756204	1	1	1	1	0	27
3L	5764597	5764658	2	2	1	1	0	16
3L	5766376	5766432	1	1	1	1	0	13
3L	5807261	5807947	2	2	1	1	0	23
3L	5807989	5810289	2	2	1	1	0	12
3L	5969027	5975644	2	2	0	1	0	14
3L	6260437	6260504	2	2	1	2	0	11
3L	6590836	6590893	1	1	1	1	0	18
3L	6692591	6703319	2	2	1	2	0	37
3L	6715835	6716129	2	2	1	1	0	15
3L	6754494	6754744	2	2	1	2	0	26
3L	6754494	6755419	2	2	1	2	0	33
3L	6754808	6755072	2	2	1	2	0	29
3L	6860711	6888547	2	2	0	1	0	19
3L	6951203	6951266	2	2	1	1	0	37
3L	7034539	7034634	1	1	1	1	0	14
3L	7038152	7041017	1	1	1	1	0	28
3L	7111468	7111626	1	1	1	1	0	25
3L	7111802	7115216	1	1	1	1	0	29
3L	7120751	7120818	1	1	1	0	1	19
3L	7120953	7121014	1	1	1	1	0	27
3L	7132061	7132648	1	1	0	1	0	14
3L	7132678	7133118	1	1	1	1	0	22
3L	7240778	7240854	2	2	1	1	0	12
3L	7240942	7241225	2	2	1	4	0	6
3L	7358616	7358690	2	4	1	1	0	18
3L	7383235	7383300	1	1	1	1	0	16
3L	7617603	7619787	1	1	1	1	0	12
3L	7637481	7637687	1	1	1	1	0	13
3L	7709351	7709518	2	2	1	1	0	24
